data,Subject,clip,label,onset_frame,apex_frame,offset_frame,onset_frame_path,apex_frame_path,offset_frame_path,data_sub,Estimated Emotion
casme2,sub07,EP08_02,0,141,174,191,casme2/sub07/EP08_02/img141.jpg,casmeapex/sub07/EP08_02/img174/-20.jpg,casme2/sub07/EP08_02/img191.jpg,casme2_sub07,disgust
casme2,sub07,EP08_02,0,141,174,191,casme2/sub07/EP08_02/img141.jpg,casmeapex/sub07/EP08_02/img174/-25.jpg,casme2/sub07/EP08_02/img191.jpg,casme2_sub07,disgust
casme2,sub07,EP08_02,0,141,174,191,casme2/sub07/EP08_02/img141.jpg,casmeapex/sub07/EP08_02/img174/-30.jpg,casme2/sub07/EP08_02/img191.jpg,casme2_sub07,disgust
casme2,sub07,EP15_01,0,36,64,91,casme2/sub07/EP15_01/img36.jpg,casmeapex/sub07/EP15_01/img64/30.jpg,casme2/sub07/EP15_01/img91.jpg,casme2_sub07,disgust
casme2,sub07,EP15_01,0,36,64,91,casme2/sub07/EP15_01/img36.jpg,casmeapex/sub07/EP15_01/img64/25.jpg,casme2/sub07/EP15_01/img91.jpg,casme2_sub07,disgust
casme2,sub07,EP15_01,0,36,64,91,casme2/sub07/EP15_01/img36.jpg,casmeapex/sub07/EP15_01/img64/20.jpg,casme2/sub07/EP15_01/img91.jpg,casme2_sub07,disgust
casme2,sub07,EP15_01,0,36,64,91,casme2/sub07/EP15_01/img36.jpg,casmeapex/sub07/EP15_01/img64/15.jpg,casme2/sub07/EP15_01/img91.jpg,casme2_sub07,disgust
casme2,sub07,EP15_01,0,36,64,91,casme2/sub07/EP15_01/img36.jpg,casmeapex/sub07/EP15_01/img64/10.jpg,casme2/sub07/EP15_01/img91.jpg,casme2_sub07,disgust
casme2,sub07,EP15_01,0,36,64,91,casme2/sub07/EP15_01/img36.jpg,casmeapex/sub07/EP15_01/img64/5.jpg,casme2/sub07/EP15_01/img91.jpg,casme2_sub07,disgust
casme2,sub07,EP15_01,0,36,64,91,casme2/sub07/EP15_01/img36.jpg,casmeapex/sub07/EP15_01/img64/0.jpg,casme2/sub07/EP15_01/img91.jpg,casme2_sub07,disgust
casme2,sub07,EP15_01,0,36,64,91,casme2/sub07/EP15_01/img36.jpg,casmeapex/sub07/EP15_01/img64/-5.jpg,casme2/sub07/EP15_01/img91.jpg,casme2_sub07,disgust
casme2,sub07,EP15_01,0,36,64,91,casme2/sub07/EP15_01/img36.jpg,casmeapex/sub07/EP15_01/img64/-10.jpg,casme2/sub07/EP15_01/img91.jpg,casme2_sub07,disgust
casme2,sub07,EP15_01,0,36,64,91,casme2/sub07/EP15_01/img36.jpg,casmeapex/sub07/EP15_01/img64/-15.jpg,casme2/sub07/EP15_01/img91.jpg,casme2_sub07,disgust
casme2,sub07,EP15_01,0,36,64,91,casme2/sub07/EP15_01/img36.jpg,casmeapex/sub07/EP15_01/img64/-20.jpg,casme2/sub07/EP15_01/img91.jpg,casme2_sub07,disgust
casme2,sub07,EP15_01,0,36,64,91,casme2/sub07/EP15_01/img36.jpg,casmeapex/sub07/EP15_01/img64/-25.jpg,casme2/sub07/EP15_01/img91.jpg,casme2_sub07,disgust
casme2,sub07,EP15_01,0,36,64,91,casme2/sub07/EP15_01/img36.jpg,casmeapex/sub07/EP15_01/img64/-30.jpg,casme2/sub07/EP15_01/img91.jpg,casme2_sub07,disgust
casme2,sub08,EP13_01f,0,49,86,126,casme2/sub08/EP13_01f/img49.jpg,casmeapex/sub08/EP13_01f/img86/30.jpg,casme2/sub08/EP13_01f/img126.jpg,casme2_sub08,repression
casme2,sub08,EP13_01f,0,49,86,126,casme2/sub08/EP13_01f/img49.jpg,casmeapex/sub08/EP13_01f/img86/25.jpg,casme2/sub08/EP13_01f/img126.jpg,casme2_sub08,repression
casme2,sub08,EP13_01f,0,49,86,126,casme2/sub08/EP13_01f/img49.jpg,casmeapex/sub08/EP13_01f/img86/20.jpg,casme2/sub08/EP13_01f/img126.jpg,casme2_sub08,repression
casme2,sub08,EP13_01f,0,49,86,126,casme2/sub08/EP13_01f/img49.jpg,casmeapex/sub08/EP13_01f/img86/15.jpg,casme2/sub08/EP13_01f/img126.jpg,casme2_sub08,repression
casme2,sub08,EP13_01f,0,49,86,126,casme2/sub08/EP13_01f/img49.jpg,casmeapex/sub08/EP13_01f/img86/10.jpg,casme2/sub08/EP13_01f/img126.jpg,casme2_sub08,repression
casme2,sub08,EP13_01f,0,49,86,126,casme2/sub08/EP13_01f/img49.jpg,casmeapex/sub08/EP13_01f/img86/5.jpg,casme2/sub08/EP13_01f/img126.jpg,casme2_sub08,repression
casme2,sub08,EP13_01f,0,49,86,126,casme2/sub08/EP13_01f/img49.jpg,casmeapex/sub08/EP13_01f/img86/0.jpg,casme2/sub08/EP13_01f/img126.jpg,casme2_sub08,repression
casme2,sub08,EP13_01f,0,49,86,126,casme2/sub08/EP13_01f/img49.jpg,casmeapex/sub08/EP13_01f/img86/-5.jpg,casme2/sub08/EP13_01f/img126.jpg,casme2_sub08,repression
casme2,sub08,EP13_01f,0,49,86,126,casme2/sub08/EP13_01f/img49.jpg,casmeapex/sub08/EP13_01f/img86/-10.jpg,casme2/sub08/EP13_01f/img126.jpg,casme2_sub08,repression
casme2,sub08,EP13_01f,0,49,86,126,casme2/sub08/EP13_01f/img49.jpg,casmeapex/sub08/EP13_01f/img86/-15.jpg,casme2/sub08/EP13_01f/img126.jpg,casme2_sub08,repression
casme2,sub08,EP13_01f,0,49,86,126,casme2/sub08/EP13_01f/img49.jpg,casmeapex/sub08/EP13_01f/img86/-20.jpg,casme2/sub08/EP13_01f/img126.jpg,casme2_sub08,repression
casme2,sub08,EP13_01f,0,49,86,126,casme2/sub08/EP13_01f/img49.jpg,casmeapex/sub08/EP13_01f/img86/-25.jpg,casme2/sub08/EP13_01f/img126.jpg,casme2_sub08,repression
casme2,sub08,EP13_01f,0,49,86,126,casme2/sub08/EP13_01f/img49.jpg,casmeapex/sub08/EP13_01f/img86/-30.jpg,casme2/sub08/EP13_01f/img126.jpg,casme2_sub08,repression
casme2,sub09,EP02_01f,1,21,74,91,casme2/sub09/EP02_01f/img21.jpg,casmeapex/sub09/EP02_01f/img74/30.jpg,casme2/sub09/EP02_01f/img91.jpg,casme2_sub09,happiness
casme2,sub09,EP02_01f,1,21,74,91,casme2/sub09/EP02_01f/img21.jpg,casmeapex/sub09/EP02_01f/img74/25.jpg,casme2/sub09/EP02_01f/img91.jpg,casme2_sub09,happiness
casme2,sub09,EP02_01f,1,21,74,91,casme2/sub09/EP02_01f/img21.jpg,casmeapex/sub09/EP02_01f/img74/20.jpg,casme2/sub09/EP02_01f/img91.jpg,casme2_sub09,happiness
casme2,sub09,EP02_01f,1,21,74,91,casme2/sub09/EP02_01f/img21.jpg,casmeapex/sub09/EP02_01f/img74/15.jpg,casme2/sub09/EP02_01f/img91.jpg,casme2_sub09,happiness
casme2,sub09,EP02_01f,1,21,74,91,casme2/sub09/EP02_01f/img21.jpg,casmeapex/sub09/EP02_01f/img74/10.jpg,casme2/sub09/EP02_01f/img91.jpg,casme2_sub09,happiness
casme2,sub09,EP02_01f,1,21,74,91,casme2/sub09/EP02_01f/img21.jpg,casmeapex/sub09/EP02_01f/img74/5.jpg,casme2/sub09/EP02_01f/img91.jpg,casme2_sub09,happiness
casme2,sub09,EP02_01f,1,21,74,91,casme2/sub09/EP02_01f/img21.jpg,casmeapex/sub09/EP02_01f/img74/0.jpg,casme2/sub09/EP02_01f/img91.jpg,casme2_sub09,happiness
casme2,sub09,EP02_01f,1,21,74,91,casme2/sub09/EP02_01f/img21.jpg,casmeapex/sub09/EP02_01f/img74/-5.jpg,casme2/sub09/EP02_01f/img91.jpg,casme2_sub09,happiness
casme2,sub09,EP02_01f,1,21,74,91,casme2/sub09/EP02_01f/img21.jpg,casmeapex/sub09/EP02_01f/img74/-10.jpg,casme2/sub09/EP02_01f/img91.jpg,casme2_sub09,happiness
casme2,sub09,EP02_01f,1,21,74,91,casme2/sub09/EP02_01f/img21.jpg,casmeapex/sub09/EP02_01f/img74/-15.jpg,casme2/sub09/EP02_01f/img91.jpg,casme2_sub09,happiness
casme2,sub09,EP02_01f,1,21,74,91,casme2/sub09/EP02_01f/img21.jpg,casmeapex/sub09/EP02_01f/img74/-20.jpg,casme2/sub09/EP02_01f/img91.jpg,casme2_sub09,happiness
casme2,sub09,EP02_01f,1,21,74,91,casme2/sub09/EP02_01f/img21.jpg,casmeapex/sub09/EP02_01f/img74/-25.jpg,casme2/sub09/EP02_01f/img91.jpg,casme2_sub09,happiness
casme2,sub09,EP02_01f,1,21,74,91,casme2/sub09/EP02_01f/img21.jpg,casmeapex/sub09/EP02_01f/img74/-30.jpg,casme2/sub09/EP02_01f/img91.jpg,casme2_sub09,happiness
casme2,sub09,EP05_05,1,46,84,96,casme2/sub09/EP05_05/img46.jpg,casmeapex/sub09/EP05_05/img84/30.jpg,casme2/sub09/EP05_05/img96.jpg,casme2_sub09,happiness
casme2,sub09,EP05_05,1,46,84,96,casme2/sub09/EP05_05/img46.jpg,casmeapex/sub09/EP05_05/img84/25.jpg,casme2/sub09/EP05_05/img96.jpg,casme2_sub09,happiness
casme2,sub09,EP05_05,1,46,84,96,casme2/sub09/EP05_05/img46.jpg,casmeapex/sub09/EP05_05/img84/20.jpg,casme2/sub09/EP05_05/img96.jpg,casme2_sub09,happiness
casme2,sub09,EP05_05,1,46,84,96,casme2/sub09/EP05_05/img46.jpg,casmeapex/sub09/EP05_05/img84/15.jpg,casme2/sub09/EP05_05/img96.jpg,casme2_sub09,happiness
casme2,sub09,EP05_05,1,46,84,96,casme2/sub09/EP05_05/img46.jpg,casmeapex/sub09/EP05_05/img84/10.jpg,casme2/sub09/EP05_05/img96.jpg,casme2_sub09,happiness
casme2,sub09,EP05_05,1,46,84,96,casme2/sub09/EP05_05/img46.jpg,casmeapex/sub09/EP05_05/img84/5.jpg,casme2/sub09/EP05_05/img96.jpg,casme2_sub09,happiness
casme2,sub09,EP05_05,1,46,84,96,casme2/sub09/EP05_05/img46.jpg,casmeapex/sub09/EP05_05/img84/0.jpg,casme2/sub09/EP05_05/img96.jpg,casme2_sub09,happiness
casme2,sub09,EP05_05,1,46,84,96,casme2/sub09/EP05_05/img46.jpg,casmeapex/sub09/EP05_05/img84/-5.jpg,casme2/sub09/EP05_05/img96.jpg,casme2_sub09,happiness
casme2,sub09,EP05_05,1,46,84,96,casme2/sub09/EP05_05/img46.jpg,casmeapex/sub09/EP05_05/img84/-10.jpg,casme2/sub09/EP05_05/img96.jpg,casme2_sub09,happiness
casme2,sub09,EP05_05,1,46,84,96,casme2/sub09/EP05_05/img46.jpg,casmeapex/sub09/EP05_05/img84/-15.jpg,casme2/sub09/EP05_05/img96.jpg,casme2_sub09,happiness
casme2,sub09,EP05_05,1,46,84,96,casme2/sub09/EP05_05/img46.jpg,casmeapex/sub09/EP05_05/img84/-20.jpg,casme2/sub09/EP05_05/img96.jpg,casme2_sub09,happiness
casme2,sub09,EP05_05,1,46,84,96,casme2/sub09/EP05_05/img46.jpg,casmeapex/sub09/EP05_05/img84/-25.jpg,casme2/sub09/EP05_05/img96.jpg,casme2_sub09,happiness
casme2,sub09,EP05_05,1,46,84,96,casme2/sub09/EP05_05/img46.jpg,casmeapex/sub09/EP05_05/img84/-30.jpg,casme2/sub09/EP05_05/img96.jpg,casme2_sub09,happiness
casme2,sub09,EP06_01f,0,66,144,186,casme2/sub09/EP06_01f/img66.jpg,casmeapex/sub09/EP06_01f/img144/30.jpg,casme2/sub09/EP06_01f/img186.jpg,casme2_sub09,repression
casme2,sub09,EP06_01f,0,66,144,186,casme2/sub09/EP06_01f/img66.jpg,casmeapex/sub09/EP06_01f/img144/25.jpg,casme2/sub09/EP06_01f/img186.jpg,casme2_sub09,repression
casme2,sub09,EP06_01f,0,66,144,186,casme2/sub09/EP06_01f/img66.jpg,casmeapex/sub09/EP06_01f/img144/20.jpg,casme2/sub09/EP06_01f/img186.jpg,casme2_sub09,repression
casme2,sub09,EP06_01f,0,66,144,186,casme2/sub09/EP06_01f/img66.jpg,casmeapex/sub09/EP06_01f/img144/15.jpg,casme2/sub09/EP06_01f/img186.jpg,casme2_sub09,repression
casme2,sub09,EP06_01f,0,66,144,186,casme2/sub09/EP06_01f/img66.jpg,casmeapex/sub09/EP06_01f/img144/10.jpg,casme2/sub09/EP06_01f/img186.jpg,casme2_sub09,repression
casme2,sub09,EP06_01f,0,66,144,186,casme2/sub09/EP06_01f/img66.jpg,casmeapex/sub09/EP06_01f/img144/5.jpg,casme2/sub09/EP06_01f/img186.jpg,casme2_sub09,repression
casme2,sub09,EP06_01f,0,66,144,186,casme2/sub09/EP06_01f/img66.jpg,casmeapex/sub09/EP06_01f/img144/0.jpg,casme2/sub09/EP06_01f/img186.jpg,casme2_sub09,repression
casme2,sub09,EP06_01f,0,66,144,186,casme2/sub09/EP06_01f/img66.jpg,casmeapex/sub09/EP06_01f/img144/-5.jpg,casme2/sub09/EP06_01f/img186.jpg,casme2_sub09,repression
casme2,sub09,EP06_01f,0,66,144,186,casme2/sub09/EP06_01f/img66.jpg,casmeapex/sub09/EP06_01f/img144/-10.jpg,casme2/sub09/EP06_01f/img186.jpg,casme2_sub09,repression
casme2,sub09,EP06_01f,0,66,144,186,casme2/sub09/EP06_01f/img66.jpg,casmeapex/sub09/EP06_01f/img144/-15.jpg,casme2/sub09/EP06_01f/img186.jpg,casme2_sub09,repression
casme2,sub09,EP06_01f,0,66,144,186,casme2/sub09/EP06_01f/img66.jpg,casmeapex/sub09/EP06_01f/img144/-20.jpg,casme2/sub09/EP06_01f/img186.jpg,casme2_sub09,repression
casme2,sub09,EP06_01f,0,66,144,186,casme2/sub09/EP06_01f/img66.jpg,casmeapex/sub09/EP06_01f/img144/-25.jpg,casme2/sub09/EP06_01f/img186.jpg,casme2_sub09,repression
casme2,sub09,EP06_01f,0,66,144,186,casme2/sub09/EP06_01f/img66.jpg,casmeapex/sub09/EP06_01f/img144/-30.jpg,casme2/sub09/EP06_01f/img186.jpg,casme2_sub09,repression
casme2,sub09,EP06_02f,1,36,101,131,casme2/sub09/EP06_02f/img36.jpg,casmeapex/sub09/EP06_02f/img101/30.jpg,casme2/sub09/EP06_02f/img131.jpg,casme2_sub09,happiness
casme2,sub09,EP06_02f,1,36,101,131,casme2/sub09/EP06_02f/img36.jpg,casmeapex/sub09/EP06_02f/img101/25.jpg,casme2/sub09/EP06_02f/img131.jpg,casme2_sub09,happiness
casme2,sub09,EP06_02f,1,36,101,131,casme2/sub09/EP06_02f/img36.jpg,casmeapex/sub09/EP06_02f/img101/20.jpg,casme2/sub09/EP06_02f/img131.jpg,casme2_sub09,happiness
casme2,sub09,EP06_02f,1,36,101,131,casme2/sub09/EP06_02f/img36.jpg,casmeapex/sub09/EP06_02f/img101/15.jpg,casme2/sub09/EP06_02f/img131.jpg,casme2_sub09,happiness
casme2,sub09,EP06_02f,1,36,101,131,casme2/sub09/EP06_02f/img36.jpg,casmeapex/sub09/EP06_02f/img101/10.jpg,casme2/sub09/EP06_02f/img131.jpg,casme2_sub09,happiness
casme2,sub09,EP06_02f,1,36,101,131,casme2/sub09/EP06_02f/img36.jpg,casmeapex/sub09/EP06_02f/img101/5.jpg,casme2/sub09/EP06_02f/img131.jpg,casme2_sub09,happiness
casme2,sub09,EP06_02f,1,36,101,131,casme2/sub09/EP06_02f/img36.jpg,casmeapex/sub09/EP06_02f/img101/0.jpg,casme2/sub09/EP06_02f/img131.jpg,casme2_sub09,happiness
casme2,sub09,EP06_02f,1,36,101,131,casme2/sub09/EP06_02f/img36.jpg,casmeapex/sub09/EP06_02f/img101/-5.jpg,casme2/sub09/EP06_02f/img131.jpg,casme2_sub09,happiness
casme2,sub09,EP06_02f,1,36,101,131,casme2/sub09/EP06_02f/img36.jpg,casmeapex/sub09/EP06_02f/img101/-10.jpg,casme2/sub09/EP06_02f/img131.jpg,casme2_sub09,happiness
casme2,sub09,EP06_02f,1,36,101,131,casme2/sub09/EP06_02f/img36.jpg,casmeapex/sub09/EP06_02f/img101/-15.jpg,casme2/sub09/EP06_02f/img131.jpg,casme2_sub09,happiness
casme2,sub09,EP06_02f,1,36,101,131,casme2/sub09/EP06_02f/img36.jpg,casmeapex/sub09/EP06_02f/img101/-20.jpg,casme2/sub09/EP06_02f/img131.jpg,casme2_sub09,happiness
casme2,sub09,EP06_02f,1,36,101,131,casme2/sub09/EP06_02f/img36.jpg,casmeapex/sub09/EP06_02f/img101/-25.jpg,casme2/sub09/EP06_02f/img131.jpg,casme2_sub09,happiness
casme2,sub09,EP06_02f,1,36,101,131,casme2/sub09/EP06_02f/img36.jpg,casmeapex/sub09/EP06_02f/img101/-30.jpg,casme2/sub09/EP06_02f/img131.jpg,casme2_sub09,happiness
casme2,sub09,EP09_04,0,26,71,146,casme2/sub09/EP09_04/img26.jpg,casmeapex/sub09/EP09_04/img71/30.jpg,casme2/sub09/EP09_04/img146.jpg,casme2_sub09,repression
casme2,sub09,EP09_04,0,26,71,146,casme2/sub09/EP09_04/img26.jpg,casmeapex/sub09/EP09_04/img71/25.jpg,casme2/sub09/EP09_04/img146.jpg,casme2_sub09,repression
casme2,sub09,EP09_04,0,26,71,146,casme2/sub09/EP09_04/img26.jpg,casmeapex/sub09/EP09_04/img71/20.jpg,casme2/sub09/EP09_04/img146.jpg,casme2_sub09,repression
casme2,sub09,EP09_04,0,26,71,146,casme2/sub09/EP09_04/img26.jpg,casmeapex/sub09/EP09_04/img71/15.jpg,casme2/sub09/EP09_04/img146.jpg,casme2_sub09,repression
casme2,sub09,EP09_04,0,26,71,146,casme2/sub09/EP09_04/img26.jpg,casmeapex/sub09/EP09_04/img71/10.jpg,casme2/sub09/EP09_04/img146.jpg,casme2_sub09,repression
casme2,sub09,EP09_04,0,26,71,146,casme2/sub09/EP09_04/img26.jpg,casmeapex/sub09/EP09_04/img71/5.jpg,casme2/sub09/EP09_04/img146.jpg,casme2_sub09,repression
casme2,sub09,EP09_04,0,26,71,146,casme2/sub09/EP09_04/img26.jpg,casmeapex/sub09/EP09_04/img71/0.jpg,casme2/sub09/EP09_04/img146.jpg,casme2_sub09,repression
casme2,sub09,EP09_04,0,26,71,146,casme2/sub09/EP09_04/img26.jpg,casmeapex/sub09/EP09_04/img71/-5.jpg,casme2/sub09/EP09_04/img146.jpg,casme2_sub09,repression
casme2,sub09,EP09_04,0,26,71,146,casme2/sub09/EP09_04/img26.jpg,casmeapex/sub09/EP09_04/img71/-10.jpg,casme2/sub09/EP09_04/img146.jpg,casme2_sub09,repression
casme2,sub09,EP09_04,0,26,71,146,casme2/sub09/EP09_04/img26.jpg,casmeapex/sub09/EP09_04/img71/-15.jpg,casme2/sub09/EP09_04/img146.jpg,casme2_sub09,repression
casme2,sub09,EP09_04,0,26,71,146,casme2/sub09/EP09_04/img26.jpg,casmeapex/sub09/EP09_04/img71/-20.jpg,casme2/sub09/EP09_04/img146.jpg,casme2_sub09,repression
casme2,sub09,EP09_04,0,26,71,146,casme2/sub09/EP09_04/img26.jpg,casmeapex/sub09/EP09_04/img71/-25.jpg,casme2/sub09/EP09_04/img146.jpg,casme2_sub09,repression
casme2,sub09,EP09_04,0,26,71,146,casme2/sub09/EP09_04/img26.jpg,casmeapex/sub09/EP09_04/img71/-30.jpg,casme2/sub09/EP09_04/img146.jpg,casme2_sub09,repression
casme2,sub09,EP09_05,0,26,81,111,casme2/sub09/EP09_05/img26.jpg,casmeapex/sub09/EP09_05/img81/30.jpg,casme2/sub09/EP09_05/img111.jpg,casme2_sub09,repression
casme2,sub09,EP09_05,0,26,81,111,casme2/sub09/EP09_05/img26.jpg,casmeapex/sub09/EP09_05/img81/25.jpg,casme2/sub09/EP09_05/img111.jpg,casme2_sub09,repression
casme2,sub09,EP09_05,0,26,81,111,casme2/sub09/EP09_05/img26.jpg,casmeapex/sub09/EP09_05/img81/20.jpg,casme2/sub09/EP09_05/img111.jpg,casme2_sub09,repression
casme2,sub09,EP09_05,0,26,81,111,casme2/sub09/EP09_05/img26.jpg,casmeapex/sub09/EP09_05/img81/15.jpg,casme2/sub09/EP09_05/img111.jpg,casme2_sub09,repression
casme2,sub09,EP09_05,0,26,81,111,casme2/sub09/EP09_05/img26.jpg,casmeapex/sub09/EP09_05/img81/10.jpg,casme2/sub09/EP09_05/img111.jpg,casme2_sub09,repression
casme2,sub09,EP09_05,0,26,81,111,casme2/sub09/EP09_05/img26.jpg,casmeapex/sub09/EP09_05/img81/5.jpg,casme2/sub09/EP09_05/img111.jpg,casme2_sub09,repression
casme2,sub09,EP09_05,0,26,81,111,casme2/sub09/EP09_05/img26.jpg,casmeapex/sub09/EP09_05/img81/0.jpg,casme2/sub09/EP09_05/img111.jpg,casme2_sub09,repression
casme2,sub09,EP09_05,0,26,81,111,casme2/sub09/EP09_05/img26.jpg,casmeapex/sub09/EP09_05/img81/-5.jpg,casme2/sub09/EP09_05/img111.jpg,casme2_sub09,repression
casme2,sub09,EP09_05,0,26,81,111,casme2/sub09/EP09_05/img26.jpg,casmeapex/sub09/EP09_05/img81/-10.jpg,casme2/sub09/EP09_05/img111.jpg,casme2_sub09,repression
casme2,sub09,EP09_05,0,26,81,111,casme2/sub09/EP09_05/img26.jpg,casmeapex/sub09/EP09_05/img81/-15.jpg,casme2/sub09/EP09_05/img111.jpg,casme2_sub09,repression
casme2,sub09,EP09_05,0,26,81,111,casme2/sub09/EP09_05/img26.jpg,casmeapex/sub09/EP09_05/img81/-20.jpg,casme2/sub09/EP09_05/img111.jpg,casme2_sub09,repression
casme2,sub09,EP09_05,0,26,81,111,casme2/sub09/EP09_05/img26.jpg,casmeapex/sub09/EP09_05/img81/-25.jpg,casme2/sub09/EP09_05/img111.jpg,casme2_sub09,repression
casme2,sub09,EP09_05,0,26,81,111,casme2/sub09/EP09_05/img26.jpg,casmeapex/sub09/EP09_05/img81/-30.jpg,casme2/sub09/EP09_05/img111.jpg,casme2_sub09,repression
casme2,sub09,EP09f,1,26,64,86,casme2/sub09/EP09f/img26.jpg,casmeapex/sub09/EP09f/img64/30.jpg,casme2/sub09/EP09f/img86.jpg,casme2_sub09,happiness
casme2,sub09,EP09f,1,26,64,86,casme2/sub09/EP09f/img26.jpg,casmeapex/sub09/EP09f/img64/25.jpg,casme2/sub09/EP09f/img86.jpg,casme2_sub09,happiness
casme2,sub09,EP09f,1,26,64,86,casme2/sub09/EP09f/img26.jpg,casmeapex/sub09/EP09f/img64/20.jpg,casme2/sub09/EP09f/img86.jpg,casme2_sub09,happiness
casme2,sub09,EP09f,1,26,64,86,casme2/sub09/EP09f/img26.jpg,casmeapex/sub09/EP09f/img64/15.jpg,casme2/sub09/EP09f/img86.jpg,casme2_sub09,happiness
casme2,sub09,EP09f,1,26,64,86,casme2/sub09/EP09f/img26.jpg,casmeapex/sub09/EP09f/img64/10.jpg,casme2/sub09/EP09f/img86.jpg,casme2_sub09,happiness
casme2,sub09,EP09f,1,26,64,86,casme2/sub09/EP09f/img26.jpg,casmeapex/sub09/EP09f/img64/5.jpg,casme2/sub09/EP09f/img86.jpg,casme2_sub09,happiness
casme2,sub09,EP09f,1,26,64,86,casme2/sub09/EP09f/img26.jpg,casmeapex/sub09/EP09f/img64/0.jpg,casme2/sub09/EP09f/img86.jpg,casme2_sub09,happiness
casme2,sub09,EP09f,1,26,64,86,casme2/sub09/EP09f/img26.jpg,casmeapex/sub09/EP09f/img64/-5.jpg,casme2/sub09/EP09f/img86.jpg,casme2_sub09,happiness
casme2,sub09,EP09f,1,26,64,86,casme2/sub09/EP09f/img26.jpg,casmeapex/sub09/EP09f/img64/-10.jpg,casme2/sub09/EP09f/img86.jpg,casme2_sub09,happiness
casme2,sub09,EP09f,1,26,64,86,casme2/sub09/EP09f/img26.jpg,casmeapex/sub09/EP09f/img64/-15.jpg,casme2/sub09/EP09f/img86.jpg,casme2_sub09,happiness
casme2,sub09,EP09f,1,26,64,86,casme2/sub09/EP09f/img26.jpg,casmeapex/sub09/EP09f/img64/-20.jpg,casme2/sub09/EP09f/img86.jpg,casme2_sub09,happiness
casme2,sub09,EP09f,1,26,64,86,casme2/sub09/EP09f/img26.jpg,casmeapex/sub09/EP09f/img64/-25.jpg,casme2/sub09/EP09f/img86.jpg,casme2_sub09,happiness
casme2,sub09,EP09f,1,26,64,86,casme2/sub09/EP09f/img26.jpg,casmeapex/sub09/EP09f/img64/-30.jpg,casme2/sub09/EP09f/img86.jpg,casme2_sub09,happiness
casme2,sub09,EP13_01,0,31,74,121,casme2/sub09/EP13_01/img31.jpg,casmeapex/sub09/EP13_01/img74/30.jpg,casme2/sub09/EP13_01/img121.jpg,casme2_sub09,repression
casme2,sub09,EP13_01,0,31,74,121,casme2/sub09/EP13_01/img31.jpg,casmeapex/sub09/EP13_01/img74/25.jpg,casme2/sub09/EP13_01/img121.jpg,casme2_sub09,repression
casme2,sub09,EP13_01,0,31,74,121,casme2/sub09/EP13_01/img31.jpg,casmeapex/sub09/EP13_01/img74/20.jpg,casme2/sub09/EP13_01/img121.jpg,casme2_sub09,repression
casme2,sub09,EP13_01,0,31,74,121,casme2/sub09/EP13_01/img31.jpg,casmeapex/sub09/EP13_01/img74/15.jpg,casme2/sub09/EP13_01/img121.jpg,casme2_sub09,repression
casme2,sub09,EP13_01,0,31,74,121,casme2/sub09/EP13_01/img31.jpg,casmeapex/sub09/EP13_01/img74/10.jpg,casme2/sub09/EP13_01/img121.jpg,casme2_sub09,repression
casme2,sub09,EP13_01,0,31,74,121,casme2/sub09/EP13_01/img31.jpg,casmeapex/sub09/EP13_01/img74/5.jpg,casme2/sub09/EP13_01/img121.jpg,casme2_sub09,repression
casme2,sub09,EP13_01,0,31,74,121,casme2/sub09/EP13_01/img31.jpg,casmeapex/sub09/EP13_01/img74/0.jpg,casme2/sub09/EP13_01/img121.jpg,casme2_sub09,repression
casme2,sub09,EP13_01,0,31,74,121,casme2/sub09/EP13_01/img31.jpg,casmeapex/sub09/EP13_01/img74/-5.jpg,casme2/sub09/EP13_01/img121.jpg,casme2_sub09,repression
casme2,sub09,EP13_01,0,31,74,121,casme2/sub09/EP13_01/img31.jpg,casmeapex/sub09/EP13_01/img74/-10.jpg,casme2/sub09/EP13_01/img121.jpg,casme2_sub09,repression
casme2,sub09,EP13_01,0,31,74,121,casme2/sub09/EP13_01/img31.jpg,casmeapex/sub09/EP13_01/img74/-15.jpg,casme2/sub09/EP13_01/img121.jpg,casme2_sub09,repression
casme2,sub09,EP13_01,0,31,74,121,casme2/sub09/EP13_01/img31.jpg,casmeapex/sub09/EP13_01/img74/-20.jpg,casme2/sub09/EP13_01/img121.jpg,casme2_sub09,repression
casme2,sub09,EP13_01,0,31,74,121,casme2/sub09/EP13_01/img31.jpg,casmeapex/sub09/EP13_01/img74/-25.jpg,casme2/sub09/EP13_01/img121.jpg,casme2_sub09,repression
casme2,sub09,EP13_01,0,31,74,121,casme2/sub09/EP13_01/img31.jpg,casmeapex/sub09/EP13_01/img74/-30.jpg,casme2/sub09/EP13_01/img121.jpg,casme2_sub09,repression
casme2,sub09,EP15_05,1,56,91,111,casme2/sub09/EP15_05/img56.jpg,casmeapex/sub09/EP15_05/img91/30.jpg,casme2/sub09/EP15_05/img111.jpg,casme2_sub09,happiness
casme2,sub09,EP15_05,1,56,91,111,casme2/sub09/EP15_05/img56.jpg,casmeapex/sub09/EP15_05/img91/25.jpg,casme2/sub09/EP15_05/img111.jpg,casme2_sub09,happiness
casme2,sub09,EP15_05,1,56,91,111,casme2/sub09/EP15_05/img56.jpg,casmeapex/sub09/EP15_05/img91/20.jpg,casme2/sub09/EP15_05/img111.jpg,casme2_sub09,happiness
