data,Subject,clip,label,onset_frame,apex_frame,offset_frame,onset_frame_path,apex_frame_path,offset_frame_path,data_sub,Estimated Emotion
casme2,sub17,EP02_11,0,161,181,210,casme2/sub17/EP02_11/img161.jpg,casme2/sub17/EP02_11/img181.jpg,casme2/sub17/EP02_11/img210.jpg,casme2_sub17,disgust
casme2,sub17,EP02_18f,3,91,134,181,casme2/sub17/EP02_18f/img91.jpg,casme2/sub17/EP02_18f/img134.jpg,casme2/sub17/EP02_18f/img181.jpg,casme2_sub17,repression
casme2,sub17,EP03_02,0,118,139,161,casme2/sub17/EP03_02/img118.jpg,casme2/sub17/EP03_02/img139.jpg,casme2/sub17/EP03_02/img161.jpg,casme2_sub17,disgust
casme2,sub17,EP03_09,1,96,132,161,casme2/sub17/EP03_09/img96.jpg,casme2/sub17/EP03_09/img132.jpg,casme2/sub17/EP03_09/img161.jpg,casme2_sub17,happiness
casme2,sub17,EP05_02,1,25,91,121,casme2/sub17/EP05_02/img25.jpg,casme2/sub17/EP05_02/img91.jpg,casme2/sub17/EP05_02/img121.jpg,casme2_sub17,happiness
casme2,sub17,EP05_03,1,21,56,101,casme2/sub17/EP05_03/img21.jpg,casme2/sub17/EP05_03/img56.jpg,casme2/sub17/EP05_03/img101.jpg,casme2_sub17,happiness
casme2,sub17,EP05_03f,3,11,59,76,casme2/sub17/EP05_03f/img11.jpg,casme2/sub17/EP05_03f/img59.jpg,casme2/sub17/EP05_03f/img76.jpg,casme2_sub17,repression
casme2,sub17,EP05_04,3,6,39,71,casme2/sub17/EP05_04/img6.jpg,casme2/sub17/EP05_04/img39.jpg,casme2/sub17/EP05_04/img71.jpg,casme2_sub17,repression
casme2,sub17,EP05_09,3,121,144,196,casme2/sub17/EP05_09/img121.jpg,casme2/sub17/EP05_09/img144.jpg,casme2/sub17/EP05_09/img196.jpg,casme2_sub17,repression
casme2,sub17,EP05_10,3,111,129,151,casme2/sub17/EP05_10/img111.jpg,casme2/sub17/EP05_10/img129.jpg,casme2/sub17/EP05_10/img151.jpg,casme2_sub17,repression
casme2,sub17,EP06_04,0,71,91,161,casme2/sub17/EP06_04/img71.jpg,casme2/sub17/EP06_04/img91.jpg,casme2/sub17/EP06_04/img161.jpg,casme2_sub17,disgust
casme2,sub17,EP06_07,1,216,225,246,casme2/sub17/EP06_07/img216.jpg,casme2/sub17/EP06_07/img225.jpg,casme2/sub17/EP06_07/img246.jpg,casme2_sub17,happiness
casme2,sub17,EP06_08,3,156,194,231,casme2/sub17/EP06_08/img156.jpg,casme2/sub17/EP06_08/img194.jpg,casme2/sub17/EP06_08/img231.jpg,casme2_sub17,repression
casme2,sub17,EP07_01,0,21,71,115,casme2/sub17/EP07_01/img21.jpg,casme2/sub17/EP07_01/img71.jpg,casme2/sub17/EP07_01/img115.jpg,casme2_sub17,disgust
casme2,sub17,EP08_02,0,21,66,88,casme2/sub17/EP08_02/img21.jpg,casme2/sub17/EP08_02/img66.jpg,casme2/sub17/EP08_02/img88.jpg,casme2_sub17,disgust
casme2,sub17,EP08_03,4,51,69,84,casme2/sub17/EP08_03/img51.jpg,casme2/sub17/EP08_03/img69.jpg,casme2/sub17/EP08_03/img84.jpg,casme2_sub17,others
casme2,sub17,EP10_06,3,104,121,161,casme2/sub17/EP10_06/img104.jpg,casme2/sub17/EP10_06/img121.jpg,casme2/sub17/EP10_06/img161.jpg,casme2_sub17,repression
casme2,sub17,EP11_01,0,9,31,53,casme2/sub17/EP11_01/img9.jpg,casme2/sub17/EP11_01/img31.jpg,casme2/sub17/EP11_01/img53.jpg,casme2_sub17,disgust
casme2,sub17,EP11_02,0,36,81,121,casme2/sub17/EP11_02/img36.jpg,casme2/sub17/EP11_02/img81.jpg,casme2/sub17/EP11_02/img121.jpg,casme2_sub17,disgust
casme2,sub17,EP12_03,3,131,156,184,casme2/sub17/EP12_03/img131.jpg,casme2/sub17/EP12_03/img156.jpg,casme2/sub17/EP12_03/img184.jpg,casme2_sub17,repression
casme2,sub17,EP13_01,4,146,164,191,casme2/sub17/EP13_01/img146.jpg,casme2/sub17/EP13_01/img164.jpg,casme2/sub17/EP13_01/img191.jpg,casme2_sub17,others
casme2,sub17,EP13_03,0,51,79,136,casme2/sub17/EP13_03/img51.jpg,casme2/sub17/EP13_03/img79.jpg,casme2/sub17/EP13_03/img136.jpg,casme2_sub17,disgust
casme2,sub17,EP13_04,0,86,104,121,casme2/sub17/EP13_04/img86.jpg,casme2/sub17/EP13_04/img104.jpg,casme2/sub17/EP13_04/img121.jpg,casme2_sub17,disgust
casme2,sub17,EP13_06,0,86,109,131,casme2/sub17/EP13_06/img86.jpg,casme2/sub17/EP13_06/img109.jpg,casme2/sub17/EP13_06/img131.jpg,casme2_sub17,disgust
casme2,sub17,EP13_09,1,6,46,101,casme2/sub17/EP13_09/img6.jpg,casme2/sub17/EP13_09/img46.jpg,casme2/sub17/EP13_09/img101.jpg,casme2_sub17,happiness
casme2,sub17,EP15_04,3,109,131,185,casme2/sub17/EP15_04/img109.jpg,casme2/sub17/EP15_04/img131.jpg,casme2/sub17/EP15_04/img185.jpg,casme2_sub17,repression
casme2,sub17,EP15_05,4,21,49,66,casme2/sub17/EP15_05/img21.jpg,casme2/sub17/EP15_05/img49.jpg,casme2/sub17/EP15_05/img66.jpg,casme2_sub17,others
casme2,sub17,EP16_01f,0,8,29,71,casme2/sub17/EP16_01f/img8.jpg,casme2/sub17/EP16_01f/img29.jpg,casme2/sub17/EP16_01f/img71.jpg,casme2_sub17,disgust
casme2,sub17,EP18_07,0,36,69,103,casme2/sub17/EP18_07/img36.jpg,casme2/sub17/EP18_07/img69.jpg,casme2/sub17/EP18_07/img103.jpg,casme2_sub17,disgust
casme2,sub18,EP08_01,4,111,139,147,casme2/sub18/EP08_01/img111.jpg,casme2/sub18/EP08_01/img139.jpg,casme2/sub18/EP08_01/img147.jpg,casme2_sub18,others
casme2,sub18,EP18_01,4,66,91,126,casme2/sub18/EP18_01/img66.jpg,casme2/sub18/EP18_01/img91.jpg,casme2/sub18/EP18_01/img126.jpg,casme2_sub18,others
casme2,sub18,EP19_01,4,95,121,140,casme2/sub18/EP19_01/img95.jpg,casme2/sub18/EP19_01/img121.jpg,casme2/sub18/EP19_01/img140.jpg,casme2_sub18,others
casme2,sub19,EP01_01f,1,121,189,220,casme2/sub19/EP01_01f/img121.jpg,casme2/sub19/EP01_01f/img189.jpg,casme2/sub19/EP01_01f/img220.jpg,casme2_sub19,happiness
casme2,sub19,EP01_02f,1,36,61,127,casme2/sub19/EP01_02f/img36.jpg,casme2/sub19/EP01_02f/img61.jpg,casme2/sub19/EP01_02f/img127.jpg,casme2_sub19,happiness
casme2,sub19,EP02_01,2,91,119,151,casme2/sub19/EP02_01/img91.jpg,casme2/sub19/EP02_01/img119.jpg,casme2/sub19/EP02_01/img151.jpg,casme2_sub19,surprise
casme2,sub19,EP06_01f,2,146,174,201,casme2/sub19/EP06_01f/img146.jpg,casme2/sub19/EP06_01f/img174.jpg,casme2/sub19/EP06_01f/img201.jpg,casme2_sub19,surprise
casme2,sub19,EP06_02f,4,211,264,291,casme2/sub19/EP06_02f/img211.jpg,casme2/sub19/EP06_02f/img264.jpg,casme2/sub19/EP06_02f/img291.jpg,casme2_sub19,others
casme2,sub19,EP08_02,1,76,119,155,casme2/sub19/EP08_02/img76.jpg,casme2/sub19/EP08_02/img119.jpg,casme2/sub19/EP08_02/img155.jpg,casme2_sub19,happiness
casme2,sub19,EP11_01f,4,61,81,116,casme2/sub19/EP11_01f/img61.jpg,casme2/sub19/EP11_01f/img81.jpg,casme2/sub19/EP11_01f/img116.jpg,casme2_sub19,others
casme2,sub19,EP11_04f,2,76,96,131,casme2/sub19/EP11_04f/img76.jpg,casme2/sub19/EP11_04f/img96.jpg,casme2/sub19/EP11_04f/img131.jpg,casme2_sub19,surprise
casme2,sub19,EP13_01,0,71,104,156,casme2/sub19/EP13_01/img71.jpg,casme2/sub19/EP13_01/img104.jpg,casme2/sub19/EP13_01/img156.jpg,casme2_sub19,disgust
casme2,sub19,EP15_03f,4,51,81,101,casme2/sub19/EP15_03f/img51.jpg,casme2/sub19/EP15_03f/img81.jpg,casme2/sub19/EP15_03f/img101.jpg,casme2_sub19,others
casme2,sub19,EP16_01,0,86,109,136,casme2/sub19/EP16_01/img86.jpg,casme2/sub19/EP16_01/img109.jpg,casme2/sub19/EP16_01/img136.jpg,casme2_sub19,disgust
casme2,sub19,EP16_02,0,61,79,101,casme2/sub19/EP16_02/img61.jpg,casme2/sub19/EP16_02/img79.jpg,casme2/sub19/EP16_02/img101.jpg,casme2_sub19,disgust
casme2,sub19,EP19_01,4,66,86,101,casme2/sub19/EP19_01/img66.jpg,casme2/sub19/EP19_01/img86.jpg,casme2/sub19/EP19_01/img101.jpg,casme2_sub19,others
casme2,sub19,EP19_02,2,106,129,151,casme2/sub19/EP19_02/img106.jpg,casme2/sub19/EP19_02/img129.jpg,casme2/sub19/EP19_02/img151.jpg,casme2_sub19,surprise
casme2,sub19,EP19_03,2,61,91,116,casme2/sub19/EP19_03/img61.jpg,casme2/sub19/EP19_03/img91.jpg,casme2/sub19/EP19_03/img116.jpg,casme2_sub19,surprise
casme2,sub20,EP01_03,0,76,101,126,casme2/sub20/EP01_03/img76.jpg,casme2/sub20/EP01_03/img101.jpg,casme2/sub20/EP01_03/img126.jpg,casme2_sub20,disgust
casme2,sub20,EP03_02,4,45,74,111,casme2/sub20/EP03_02/img45.jpg,casme2/sub20/EP03_02/img74.jpg,casme2/sub20/EP03_02/img111.jpg,casme2_sub20,others
casme2,sub20,EP06_03,0,31,49,61,casme2/sub20/EP06_03/img31.jpg,casme2/sub20/EP06_03/img49.jpg,casme2/sub20/EP06_03/img61.jpg,casme2_sub20,disgust
casme2,sub20,EP07_04,4,96,116,151,casme2/sub20/EP07_04/img96.jpg,casme2/sub20/EP07_04/img116.jpg,casme2/sub20/EP07_04/img151.jpg,casme2_sub20,others
casme2,sub20,EP10_02,4,131,166,216,casme2/sub20/EP10_02/img131.jpg,casme2/sub20/EP10_02/img166.jpg,casme2/sub20/EP10_02/img216.jpg,casme2_sub20,others
casme2,sub20,EP12_01,4,41,104,106,casme2/sub20/EP12_01/img41.jpg,casme2/sub20/EP12_01/img104.jpg,casme2/sub20/EP12_01/img106.jpg,casme2_sub20,others
casme2,sub20,EP13_02,4,71,109,121,casme2/sub20/EP13_02/img71.jpg,casme2/sub20/EP13_02/img109.jpg,casme2/sub20/EP13_02/img121.jpg,casme2_sub20,others
casme2,sub20,EP15_03f,4,86,129,181,casme2/sub20/EP15_03f/img86.jpg,casme2/sub20/EP15_03f/img129.jpg,casme2/sub20/EP15_03f/img181.jpg,casme2_sub20,others
casme2,sub20,EP16_01,4,71,111,111,casme2/sub20/EP16_01/img71.jpg,casme2/sub20/EP16_01/img111.jpg,casme2/sub20/EP16_01/img111.jpg,casme2_sub20,others
casme2,sub20,EP16_04,4,81,106,121,casme2/sub20/EP16_04/img81.jpg,casme2/sub20/EP16_04/img106.jpg,casme2/sub20/EP16_04/img121.jpg,casme2_sub20,others
casme2,sub20,EP18_03,4,48,90,126,casme2/sub20/EP18_03/img48.jpg,casme2/sub20/EP18_03/img90.jpg,casme2/sub20/EP18_03/img126.jpg,casme2_sub20,others
casme2,sub21,EP01_07,4,6,21,36,casme2/sub21/EP01_07/img6.jpg,casme2/sub21/EP01_07/img21.jpg,casme2/sub21/EP01_07/img36.jpg,casme2_sub21,others
casme2,sub21,EP05_02,3,111,141,206,casme2/sub21/EP05_02/img111.jpg,casme2/sub21/EP05_02/img141.jpg,casme2/sub21/EP05_02/img206.jpg,casme2_sub21,repression
casme2,sub22,EP01_12,3,50,119,146,casme2/sub22/EP01_12/img50.jpg,casme2/sub22/EP01_12/img119.jpg,casme2/sub22/EP01_12/img146.jpg,casme2_sub22,repression
casme2,sub22,EP13_08,3,151,216,256,casme2/sub22/EP13_08/img151.jpg,casme2/sub22/EP13_08/img216.jpg,casme2/sub22/EP13_08/img256.jpg,casme2_sub22,repression
casme2,sub23,EP02_01,1,36,86,130,casme2/sub23/EP02_01/img36.jpg,casme2/sub23/EP02_01/img86.jpg,casme2/sub23/EP02_01/img130.jpg,casme2_sub23,happiness
casme2,sub23,EP03_14f,0,51,91,111,casme2/sub23/EP03_14f/img51.jpg,casme2/sub23/EP03_14f/img91.jpg,casme2/sub23/EP03_14f/img111.jpg,casme2_sub23,disgust
casme2,sub23,EP04_03f,3,16,91,115,casme2/sub23/EP04_03f/img16.jpg,casme2/sub23/EP04_03f/img91.jpg,casme2/sub23/EP04_03f/img115.jpg,casme2_sub23,repression
casme2,sub23,EP05_24f,3,106,141,171,casme2/sub23/EP05_24f/img106.jpg,casme2/sub23/EP05_24f/img141.jpg,casme2/sub23/EP05_24f/img171.jpg,casme2_sub23,repression
casme2,sub23,EP05_25f,0,51,86,131,casme2/sub23/EP05_25f/img51.jpg,casme2/sub23/EP05_25f/img86.jpg,casme2/sub23/EP05_25f/img131.jpg,casme2_sub23,disgust
casme2,sub23,EP07_01,4,36,64,96,casme2/sub23/EP07_01/img36.jpg,casme2/sub23/EP07_01/img64.jpg,casme2/sub23/EP07_01/img96.jpg,casme2_sub23,others
casme2,sub23,EP12_02f,0,46,84,130,casme2/sub23/EP12_02f/img46.jpg,casme2/sub23/EP12_02f/img84.jpg,casme2/sub23/EP12_02f/img130.jpg,casme2_sub23,disgust
casme2,sub23,EP12_03,0,86,129,161,casme2/sub23/EP12_03/img86.jpg,casme2/sub23/EP12_03/img129.jpg,casme2/sub23/EP12_03/img161.jpg,casme2_sub23,disgust
casme2,sub23,EP13_03,4,36,56,91,casme2/sub23/EP13_03/img36.jpg,casme2/sub23/EP13_03/img56.jpg,casme2/sub23/EP13_03/img91.jpg,casme2_sub23,others
casme2,sub23,EP13_04,3,21,41,86,casme2/sub23/EP13_04/img21.jpg,casme2/sub23/EP13_04/img41.jpg,casme2/sub23/EP13_04/img86.jpg,casme2_sub23,repression
casme2,sub23,EP13_07f,4,56,64,126,casme2/sub23/EP13_07f/img56.jpg,casme2/sub23/EP13_07f/img64.jpg,casme2/sub23/EP13_07f/img126.jpg,casme2_sub23,others
casme2,sub23,EP17_01,4,81,114,146,casme2/sub23/EP17_01/img81.jpg,casme2/sub23/EP17_01/img114.jpg,casme2/sub23/EP17_01/img146.jpg,casme2_sub23,others
casme2,sub24,EP01_08,0,33,69,131,casme2/sub24/EP01_08/img33.jpg,casme2/sub24/EP01_08/img69.jpg,casme2/sub24/EP01_08/img131.jpg,casme2_sub24,disgust
casme2,sub24,EP02_02f,0,71,94,106,casme2/sub24/EP02_02f/img71.jpg,casme2/sub24/EP02_02f/img94.jpg,casme2/sub24/EP02_02f/img106.jpg,casme2_sub24,disgust
casme2,sub24,EP07_01,2,24,41,66,casme2/sub24/EP07_01/img24.jpg,casme2/sub24/EP07_01/img41.jpg,casme2/sub24/EP07_01/img66.jpg,casme2_sub24,surprise
casme2,sub24,EP07_04f,2,4,24,41,casme2/sub24/EP07_04f/img4.jpg,casme2/sub24/EP07_04f/img24.jpg,casme2/sub24/EP07_04f/img41.jpg,casme2_sub24,surprise
casme2,sub24,EP08_02,4,121,156,181,casme2/sub24/EP08_02/img121.jpg,casme2/sub24/EP08_02/img156.jpg,casme2/sub24/EP08_02/img181.jpg,casme2_sub24,others
casme2,sub24,EP10_01f,4,131,149,154,casme2/sub24/EP10_01f/img131.jpg,casme2/sub24/EP10_01f/img149.jpg,casme2/sub24/EP10_01f/img154.jpg,casme2_sub24,others
casme2,sub24,EP10_02,4,101,121,136,casme2/sub24/EP10_02/img101.jpg,casme2/sub24/EP10_02/img121.jpg,casme2/sub24/EP10_02/img136.jpg,casme2_sub24,others
casme2,sub24,EP10_03,2,334,356,376,casme2/sub24/EP10_03/img334.jpg,casme2/sub24/EP10_03/img356.jpg,casme2/sub24/EP10_03/img376.jpg,casme2_sub24,surprise
casme2,sub24,EP12_01,4,81,99,121,casme2/sub24/EP12_01/img81.jpg,casme2/sub24/EP12_01/img99.jpg,casme2/sub24/EP12_01/img121.jpg,casme2_sub24,others
casme2,sub24,EP18_03,2,53,76,88,casme2/sub24/EP18_03/img53.jpg,casme2/sub24/EP18_03/img76.jpg,casme2/sub24/EP18_03/img88.jpg,casme2_sub24,surprise
casme2,sub25,EP03_01,4,56,81,116,casme2/sub25/EP03_01/img56.jpg,casme2/sub25/EP03_01/img81.jpg,casme2/sub25/EP03_01/img116.jpg,casme2_sub25,others
casme2,sub25,EP03_02,4,51,101,134,casme2/sub25/EP03_02/img51.jpg,casme2/sub25/EP03_02/img101.jpg,casme2/sub25/EP03_02/img134.jpg,casme2_sub25,others
casme2,sub25,EP09_02,0,76,101,111,casme2/sub25/EP09_02/img76.jpg,casme2/sub25/EP09_02/img101.jpg,casme2/sub25/EP09_02/img111.jpg,casme2_sub25,disgust
casme2,sub25,EP10_01,0,101,129,176,casme2/sub25/EP10_01/img101.jpg,casme2/sub25/EP10_01/img129.jpg,casme2/sub25/EP10_01/img176.jpg,casme2_sub25,disgust
casme2,sub25,EP10_10,2,61,91,158,casme2/sub25/EP10_10/img61.jpg,casme2/sub25/EP10_10/img91.jpg,casme2/sub25/EP10_10/img158.jpg,casme2_sub25,surprise
casme2,sub25,EP12_01,2,131,151,186,casme2/sub25/EP12_01/img131.jpg,casme2/sub25/EP12_01/img151.jpg,casme2/sub25/EP12_01/img186.jpg,casme2_sub25,surprise
casme2,sub25,EP18_04f,0,76,116,116,casme2/sub25/EP18_04f/img76.jpg,casme2/sub25/EP18_04f/img116.jpg,casme2/sub25/EP18_04f/img116.jpg,casme2_sub25,disgust
casme2,sub26,EP03_10,1,116,149,201,casme2/sub26/EP03_10/img116.jpg,casme2/sub26/EP03_10/img149.jpg,casme2/sub26/EP03_10/img201.jpg,casme2_sub26,happiness
casme2,sub26,EP07_28,4,31,51,71,casme2/sub26/EP07_28/img31.jpg,casme2/sub26/EP07_28/img51.jpg,casme2/sub26/EP07_28/img71.jpg,casme2_sub26,others
casme2,sub26,EP07_37,4,92,119,190,casme2/sub26/EP07_37/img92.jpg,casme2/sub26/EP07_37/img119.jpg,casme2/sub26/EP07_37/img190.jpg,casme2_sub26,others
casme2,sub26,EP08_04,4,31,79,89,casme2/sub26/EP08_04/img31.jpg,casme2/sub26/EP08_04/img79.jpg,casme2/sub26/EP08_04/img89.jpg,casme2_sub26,others
casme2,sub26,EP09_04,0,31,56,91,casme2/sub26/EP09_04/img31.jpg,casme2/sub26/EP09_04/img56.jpg,casme2/sub26/EP09_04/img91.jpg,casme2_sub26,disgust
casme2,sub26,EP09_09,0,46,76,101,casme2/sub26/EP09_09/img46.jpg,casme2/sub26/EP09_09/img76.jpg,casme2/sub26/EP09_09/img101.jpg,casme2_sub26,disgust
casme2,sub26,EP13_01,4,4,29,61,casme2/sub26/EP13_01/img4.jpg,casme2/sub26/EP13_01/img29.jpg,casme2/sub26/EP13_01/img61.jpg,casme2_sub26,others
casme2,sub26,EP13_02,1,32,54,116,casme2/sub26/EP13_02/img32.jpg,casme2/sub26/EP13_02/img54.jpg,casme2/sub26/EP13_02/img116.jpg,casme2_sub26,happiness
casme2,sub26,EP13_11,0,20,59,101,casme2/sub26/EP13_11/img20.jpg,casme2/sub26/EP13_11/img59.jpg,casme2/sub26/EP13_11/img101.jpg,casme2_sub26,disgust
casme2,sub26,EP16_01,0,26,54,76,casme2/sub26/EP16_01/img26.jpg,casme2/sub26/EP16_01/img54.jpg,casme2/sub26/EP16_01/img76.jpg,casme2_sub26,disgust
casme2,sub26,EP18_44,0,11,36,71,casme2/sub26/EP18_44/img11.jpg,casme2/sub26/EP18_44/img36.jpg,casme2/sub26/EP18_44/img71.jpg,casme2_sub26,disgust
casme2,sub26,EP18_46,4,31,46,101,casme2/sub26/EP18_46/img31.jpg,casme2/sub26/EP18_46/img46.jpg,casme2/sub26/EP18_46/img101.jpg,casme2_sub26,others
casme2,sub26,EP18_47,0,6,49,86,casme2/sub26/EP18_47/img6.jpg,casme2/sub26/EP18_47/img49.jpg,casme2/sub26/EP18_47/img86.jpg,casme2_sub26,disgust
casme2,sub26,EP18_49,0,16,54,80,casme2/sub26/EP18_49/img16.jpg,casme2/sub26/EP18_49/img54.jpg,casme2/sub26/EP18_49/img80.jpg,casme2_sub26,disgust
casme2,sub26,EP18_50,0,78,99,161,casme2/sub26/EP18_50/img78.jpg,casme2/sub26/EP18_50/img99.jpg,casme2/sub26/EP18_50/img161.jpg,casme2_sub26,disgust
casme2,sub26,EP18_51,0,21,64,81,casme2/sub26/EP18_51/img21.jpg,casme2/sub26/EP18_51/img64.jpg,casme2/sub26/EP18_51/img81.jpg,casme2_sub26,disgust
