data,subject,clip,label,onset_frame,apex_frame,offset_frame,onset_frame_path,apex_frame_path,offset_frame_path,data_sub
smic,8,s8_ne_05,0,392225,392239,392265,smic/s08/s8_ne_05/image392225.jpg,smic/s08/s8_ne_05/image392239.jpg,smic/s08/s8_ne_05/image392265.jpg,smic_8
smic,8,s8_ne_06,0,389675,389708,389722,smic/s08/s8_ne_06/image389675.jpg,smic/s08/s8_ne_06/image389708.jpg,smic/s08/s8_ne_06/image389722.jpg,smic_8
smic,8,s8_ne_07,0,394020,394040,394042,smic/s08/s8_ne_07/image394020.jpg,smic/s08/s8_ne_07/image394040.jpg,smic/s08/s8_ne_07/image394042.jpg,smic_8
smic,8,s8_ne_08,0,399100,399111,399127,smic/s08/s8_ne_08/image399100.jpg,smic/s08/s8_ne_08/image399111.jpg,smic/s08/s8_ne_08/image399127.jpg,smic_8
smic,8,s8_ne_09,0,416956,416975,416995,smic/s08/s8_ne_09/image416956.jpg,smic/s08/s8_ne_09/image416975.jpg,smic/s08/s8_ne_09/image416995.jpg,smic_8
smic,8,s8_po_01,1,305253,305261,305289,smic/s08/s8_po_01/image305253.jpg,smic/s08/s8_po_01/image305261.jpg,smic/s08/s8_po_01/image305289.jpg,smic_8
smic,8,s8_po_02,1,332684,332694,332711,smic/s08/s8_po_02/image332684.jpg,smic/s08/s8_po_02/image332694.jpg,smic/s08/s8_po_02/image332711.jpg,smic_8
smic,8,s8_po_03,1,405004,405032,405035,smic/s08/s8_po_03/image405004.jpg,smic/s08/s8_po_03/image405032.jpg,smic/s08/s8_po_03/image405035.jpg,smic_8
smic,8,s8_po_04,1,406204,406207,406244,smic/s08/s8_po_04/image406204.jpg,smic/s08/s8_po_04/image406207.jpg,smic/s08/s8_po_04/image406244.jpg,smic_8
smic,9,s9_po_01,1,72643,72658,72684,smic/s09/s9_po_01/image072643.jpg,smic/s09/s9_po_01/image072658.jpg,smic/s09/s9_po_01/image072684.jpg,smic_9
smic,9,s9_sur_01,2,61206,61223,61232,smic/s09/s9_sur_01/image061206.jpg,smic/s09/s9_sur_01/image061223.jpg,smic/s09/s9_sur_01/image061232.jpg,smic_9
smic,9,s9_sur_03,2,91099,91118,91137,smic/s09/s9_sur_03/image091099.jpg,smic/s09/s9_sur_03/image091118.jpg,smic/s09/s9_sur_03/image091137.jpg,smic_9
